Importers,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028
SILVER DISTRIBUTORS,56952.0,56952.0,56952.0,56952.0,56952.0,150370.0,70581.0,81040.0,52140.0,51615.169205194456,47935.28081735468,39827.47240792436,66576.64763926459,69458.59251987957
SILVER DOVE TRADING COMPANY,139383.0,531001.0,236530.0,141288.0,58830.0,58830.0,58830.0,58830.0,58830.0,76546.14337034128,79475.66854955885,79515.8996159858,74403.12495022046,72483.25468778948
SILVER KITCHENS P. LTD.,24463.0,32187.5,39912.0,13916.0,13916.0,13916.0,13916.0,13916.0,13916.0,12697.251703103888,13142.25475246727,17964.927846415667,13970.853278254974,17299.035913889413
SILVER LINE FERTILIZER PVT LTD,392800.0,392800.0,392800.0,392800.0,392800.0,392800.0,392800.0,392800.0,392800.0,420332.4748047601,415638.0658778626,417565.2441916773,368830.73898763896,380649.3682629315
SILVER STEPS,4158.0,4158.0,4158.0,4158.0,4158.0,4158.0,4158.0,4158.0,4158.0,3397.709114925703,3002.446824684739,2849.5769338051323,3056.447683655657,2431.0314929733286
SILVERCASTLE HOLIDAYS AND RESORTS (INDIA) P. LT.,7090.0,7090.0,7090.0,7090.0,7090.0,7090.0,7090.0,7090.0,7090.0,6557.239337963052,6641.993433151976,5391.002069383278,5318.804166095215,6081.548194236006
SILVERLINE IMPORTS AND EXPORTS,48000.0,427695.0,36170.0,36170.0,36170.0,36170.0,36170.0,36170.0,36170.0,47719.03322032513,34011.7107283927,41298.88175394235,41350.63855700684,42820.01899261458
SIMARGL SOFTWARE P. LTD.,1520.0,1520.0,1520.0,1520.0,1520.0,1520.0,1520.0,1520.0,1520.0,1370.9984550216468,487.5142461811192,714.2560529045295,2323.656741112354,1484.1521280861925
SIMFRA FROZEN FOODS P. LTD.,71132.0,71132.0,71132.0,71132.0,71132.0,71132.0,71132.0,71132.0,71132.0,71127.31002203887,71844.10836911458,70447.14190536854,71117.05653697916,72911.64732847456
SIMPLY TRADES,1569481.0,28691.0,28691.0,28691.0,28691.0,28691.0,28691.0,28691.0,28691.0,23781.0152507762,31934.38820259727,33739.9868204064,23835.513216538355,27392.230090465164
SINAN CASHEWS,478124.0,478124.0,478124.0,478124.0,478124.0,478124.0,478124.0,478124.0,478124.0,482897.6393647848,483667.55384642223,494638.413442386,492926.717195148,475880.12731371576
SINAN STEELS,1191620.0,1191620.0,1191620.0,1191620.0,1191620.0,1191620.0,1191620.0,1191620.0,1191620.0,1205186.4435699694,1193506.706756543,1183715.2637171154,1195951.3197324458,1194351.2870036287
SINCERE PLYWOODS ,43752.0,73331.5,102911.0,25582.0,16441.0,7300.0,7300.0,7300.0,7300.0,0.0,0.0,0.0,5135.945058210171,13113.912348194746
SINCERE WOOD PRODUCTS,32200.0,32200.0,32200.0,32200.0,32200.0,32200.0,32200.0,32200.0,32200.0,30189.13094606856,30754.15130848135,29289.22038396716,32598.06467108801,36469.990339909215
SINDHUJA ENTERPRISES,21920.0,21920.0,21920.0,21920.0,21920.0,40650.0,40650.0,40650.0,40650.0,51466.53106660466,51411.8656635097,58455.62083036976,29300.39143894438,32144.991015689448
SINI R SANTOSH,21400.0,21400.0,21400.0,21400.0,21400.0,21400.0,21400.0,21400.0,21400.0,22021.684499753057,22571.408243596903,20988.24441011122,23404.91330576572,23276.62156754569
SINTEX BAPL LTD.,40800.0,40800.0,40800.0,40800.0,40800.0,40800.0,40800.0,40800.0,40800.0,44384.404744070605,44796.83510022331,44857.18266441382,43583.57052256318,52620.94188504631
SINTEX INDUSTRIES LIMITED,120000.0,203000.0,203000.0,203000.0,203000.0,203000.0,203000.0,203000.0,203000.0,205036.3992164092,205487.881786805,202347.3030486802,185290.7709549733,194265.5996406949
SION LAND DEVELOPERS & BUILDERS,23500.0,23500.0,23500.0,23500.0,23500.0,23500.0,23500.0,23500.0,23500.0,24940.794973689248,24088.338325625053,24759.687139238697,23238.346144686453,24421.753296382958
SIRAJUDHEEN MATHAPULAN,10680.0,10680.0,10680.0,10680.0,10680.0,10680.0,10680.0,10680.0,10680.0,11015.235464167085,10907.8259288189,12499.53950795962,11880.508421635372,12617.320923160412
SISO BOOKS P. LTD.,165389.0,141519.0,121993.43,102467.86,82942.29,63416.71,43891.14,24365.57,4840.0,0.0,0.0,2556.7959943515016,74182.32224661764,75750.69661586522
SISO COSMETICS P. LTD.,265114.0,265114.0,265114.0,265114.0,265114.0,480556.0,455814.0,526353.0,372840.0,349390.9667712939,356523.60767657845,339064.3135765776,273558.2793320654,282970.49116697884
SISO IMPORTERS AND TRADERS P. LTD.,103558.0,103558.0,237271.0,376776.0,166232.0,97176.0,28120.0,28120.0,28120.0,14832.843407286564,18145.533057836816,26008.27984032512,177567.86315339804,204311.63956860336
SITARAM SPINNERS P. LTD.,20460.0,20460.0,20460.0,20460.0,20460.0,20460.0,20460.0,20460.0,20460.0,21437.34417021717,23918.229994474328,22267.632451378624,23584.040451401142,21761.563766765525
SITARAM TEXTILES LTD.,9790.0,9790.0,9790.0,9790.0,9790.0,9790.0,9790.0,9790.0,9790.0,11329.074717808517,11741.832128670532,11551.81804675539,7499.480392928235,7720.520795398625
SITHARA ELECTRICALS,2720.0,2720.0,2720.0,2720.0,2720.0,2720.0,2720.0,2720.0,2720.0,1752.6768959410256,2087.966780338087,1969.9916690993125,3264.523590257275,3395.9498816586565
SITHARA TRADERS,8783.0,8783.0,8783.0,8783.0,8783.0,8783.0,8783.0,8783.0,8783.0,7643.267016360653,9338.219881605124,9069.023152291542,8126.850918399519,10121.267316987272
SITHARAM AYURVEDA PHARMACY,9359.0,9359.0,9359.0,9359.0,9359.0,9359.0,9359.0,9359.0,9359.0,10912.258600070723,11741.832128670532,9564.692358384607,7098.040589158889,5384.683210514719
SIVADAS AND COMPANY,5100.0,5100.0,5100.0,5100.0,5100.0,5100.0,5100.0,5100.0,5100.0,6278.651398687856,6162.905139392708,5929.212894083466,8772.846934066154,9735.311078222468
SIVAKUMAR THANKAVELU,12500.0,12500.0,12500.0,12500.0,12500.0,12500.0,12500.0,12500.0,12500.0,11153.090035259607,10756.773755270173,9901.03810084518,12669.112803143333,11738.164153511403
SKAF,13030.0,13030.0,13030.0,13030.0,13030.0,13030.0,13030.0,13030.0,13030.0,15377.168566066888,15519.793954625144,16425.871916752425,14328.473847050103,13240.206132023479
SKB OVERSEAS CORPORATION ,18300.0,18300.0,18300.0,18300.0,18300.0,18300.0,18300.0,18300.0,18300.0,19419.246237326064,18637.22021322896,18469.899483521585,16289.854165247409,15668.273490241496
SKE HGARTS,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,626.899601217825,608.2547011144925,1030.2682153921342,752.3779184931191,584.029397866223
SKENAN INTERNATIONAL,267330.0,410453.0,182535.0,83503.0,60427.5,37352.0,37352.0,37352.0,37352.0,97633.44687205867,82503.16481184633,81503.18793154822,92446.65821883478,94920.73568364594
SKETCH INTERIORS,6200.0,19580.0,9430.0,66070.0,47235.0,47235.0,47235.0,47235.0,47235.0,49143.11014056776,45561.59531609737,48170.11568175815,57439.88921943947,51831.18609521084
SKF INDIA LTD.,345973.0,120233.0,120233.0,120233.0,120233.0,120233.0,120233.0,120233.0,120233.0,109942.08801796813,104943.7961117765,101456.8946649899,105867.97087117795,102726.80350791023
SKIDTECH ENGINEERING PVT. LTD,53300.0,53300.0,53300.0,53300.0,53300.0,53300.0,53300.0,53300.0,53300.0,50150.948764089495,48969.9126264971,47315.00310774357,52901.34715869336,49462.372715357575
SKILL TECH GENERAL TRADING,26291.0,26291.0,26291.0,26291.0,26291.0,26291.0,26291.0,26291.0,26291.0,26575.695190310595,27942.572970312554,26075.14949359186,23893.72526528453,24816.3260532039
SKILLERS MARKETING,4024.0,4024.0,4024.0,4024.0,4024.0,4024.0,4024.0,4024.0,4024.0,3299.145468108589,2743.884051551809,2191.991521717515,3430.578666424495,2700.692701640539
SKM ANIMAL FEEDS & FOODS (INDIA) LTD.,610.0,610.0,610.0,606.67,603.33,600.0,600.0,600.0,600.0,120.946635529981,0.0,0.0,561.0743223828031,620.4581106660189
SKY BLUE PLYWOODS P. LTD.,21000.0,21000.0,21000.0,21000.0,21000.0,21000.0,21000.0,21000.0,21000.0,21553.738375015902,21902.30093187932,20551.71636684705,23151.98661125067,22959.5845067997
SKY BOND GLAZING,149377.0,149377.0,149377.0,149377.0,149377.0,149377.0,149377.0,149377.0,149377.0,147464.52378155373,153919.938631305,153971.663700597,159253.4618392802,161226.34801652597
SKY IMPEX,22790.0,22790.0,22790.0,22790.0,22790.0,47838.0,49968.0,39683.0,56063.0,67786.4592217264,57275.27155213535,61344.980921124574,29529.89407034765,33118.499764327076
SKY MARKETING,159400.0,106305.0,53210.0,53210.0,53210.0,53210.0,53210.0,53210.0,53210.0,39323.457532890025,45535.98820877122,47847.96954860515,64045.17634130607,71865.57415266056
SKY PLY ,81293.0,12919.0,13734.0,13734.0,13734.0,13734.0,13734.0,13734.0,13734.0,14819.611372325802,14128.487625193666,11253.425747962783,15822.913973751478,12693.332242974546
SKY TEXTILES,21420.0,21420.0,21420.0,21420.0,21420.0,21420.0,21420.0,21420.0,21420.0,22021.684499753057,22571.408243596903,21357.96494490828,23404.91330576572,23276.62156754569
SKY TOWER MARKETING & DISTRIBUTIONS INDIA P. LTD.,15281.0,4307.0,4307.0,4307.0,4307.0,4307.0,4307.0,4307.0,4307.0,4309.210683711688,1934.8152284431271,1593.2708006732864,3002.573031699867,4915.5401374030625
SKY VENEERS,112950.0,112950.0,112950.0,112950.0,112950.0,112950.0,112950.0,112950.0,112950.0,106980.7918038956,105468.73420570836,105756.53073938913,103488.82426308493,104034.62392911303
SKYBAN GLOBAL,16800.0,16800.0,16800.0,17230.0,6797.0,6797.0,6797.0,6797.0,6797.0,6713.15972094913,4363.160388499615,7514.458223292604,10874.482758825878,9191.510869594757
SKYBAN LUGGAGE,47235.0,47235.0,47235.0,47235.0,47235.0,47235.0,47235.0,47235.0,47235.0,50480.18019093806,48020.04081095441,49773.10400132963,51513.19509383454,53396.88167206291
SKYBOND GLAZING,273063.0,273063.0,273063.0,273063.0,273063.0,273063.0,273063.0,273063.0,273063.0,281890.4703079668,286233.1200691272,290280.51114597335,270291.8086319837,271218.8533767995
SKYLARK OFFICE MACHINES,15500.0,15500.0,15500.0,15500.0,15500.0,15500.0,15500.0,15500.0,15500.0,16199.505214671835,15740.390402092831,18185.52222740988,14631.63848041324,14660.000188584556
SKYLER  INNOVATIONS,45610.0,45610.0,45610.0,45610.0,45610.0,45610.0,45610.0,45610.0,45610.0,38409.38515531784,37754.78133624734,39112.02074743458,46754.77519515017,43176.42183985852
SKYLINE BUILDERS,5878.0,5878.0,5878.0,5878.0,21220.0,22586.67,23953.33,25320.0,25320.0,18433.662305426784,19308.83617194777,22217.82674703747,13037.782010567258,9687.62554848718
SKYLINE IMPORTS & EXPORTS,25140.0,35204.0,122694.0,122694.0,122694.0,122694.0,122694.0,122694.0,122694.0,120339.30757463876,127299.0688454092,118059.62658672091,156047.63021070976,154262.82510553242
SKYLINE PEEVEES PROPERTIES LTD,590.0,386.0,182.0,182.0,182.0,182.0,182.0,182.0,182.0,0.0,560.4680003640242,1027.0972569129665,0.0,584.029397866223
SKYLITE IMPORTS & EXPORTS,167279.0,48430.0,73821.0,27972.0,27972.0,27972.0,27972.0,27972.0,27972.0,24703.10751888808,33913.82760698628,29628.09098905651,18081.888462005765,22891.71245494904
SKYLITE ROOFING,226401.0,226401.0,226401.0,226401.0,370152.0,502322.0,638477.0,774652.0,258991.0,258103.90346272604,239696.8182034749,253564.4655010323,346985.4162812147,370850.385888009
SKYMOON EXPORTS & IMPORTS,29747.0,29747.0,29747.0,29747.0,29747.0,86082.0,9010.0,9010.0,9010.0,0.0,243.4710630463669,6745.676347729517,40987.54745574633,38766.991350890254
SKYSCRAPER BUSINESS COMBINES,18143.0,18143.0,18143.0,18143.0,411086.0,448950.0,239745.0,411949.0,418298.0,439529.736280161,434423.3902745356,451466.27402017073,394680.4063002672,404767.96933270374
SL GROUP TRADERS,81308.0,81308.0,81308.0,81308.0,81308.0,81308.0,81308.0,189648.0,135450.0,121308.65151825454,117249.35007175442,119711.44091142784,92998.84472952993,86631.31769296958
SLEEP INNOVATION PRIVATE LIMITED,5600.0,5600.0,5600.0,5600.0,5600.0,5600.0,5600.0,5600.0,5600.0,6229.444123547175,6209.563708172296,5158.726779684192,5325.644304186804,6327.922274415498
SLEEPISON EXPORTS AND IMPORTS,1999.0,1999.0,1999.0,1999.0,1999.0,1999.0,1999.0,1999.0,1999.0,1742.3206626847386,3036.176741301315,3636.379009708762,2207.1516392163467,1754.2166218857747
SLINTEC,32875.0,32196.0,32196.0,32196.0,32196.0,32196.0,32196.0,32196.0,32196.0,30189.13094606856,30754.15130848135,29289.22038396716,32598.06467108801,36469.990339909215
SLIPONS INDIA P. LTD.,1700.0,8550.0,15400.0,15400.0,15400.0,15400.0,15400.0,15400.0,15400.0,16196.48156893428,18098.997386736213,18068.557883605245,12172.5045301629,13324.692112346995
SLS EXPORTS,58600.0,58600.0,46400.0,34200.0,22000.0,22000.0,22000.0,22000.0,22000.0,28922.89040701092,23835.83597463614,20556.150803909983,24557.657367293257,25321.552353822044
SLV ENGINEERS P. LTD.,27600.0,27600.0,27600.0,27600.0,27600.0,27600.0,27600.0,27600.0,27600.0,25960.58012240869,27601.131118272897,27669.38145306345,27907.22911892284,27257.5014196852
SM AGENCIES,5784.0,5784.0,5784.0,11838.0,11838.0,11838.0,11838.0,11838.0,11838.0,10563.463452579335,10413.203474111506,14174.194047467316,12428.128162433975,13364.871654375922
SMAIRRA ENTERPRISES,41073.0,32921.0,32921.0,32921.0,32921.0,32921.0,32921.0,32921.0,32921.0,35711.05598582933,33908.802580561605,36519.67163436313,33837.80596749345,34793.31088776898
SMARD,80218.0,80218.0,418227.0,339512.2,260797.4,182082.6,103367.8,24653.0,24653.0,13191.886179988738,18566.79036302632,13082.584781373267,218858.7051718209,240013.2005522087
SMART AGENCIES,4800.0,4800.0,4800.0,14270.0,14360.0,14360.0,14360.0,14360.0,14360.0,20622.297128032777,20764.925135762896,23821.11426597205,17854.576094899094,21120.86157576961
SMART CITY (KOCHI) INFRASTRUCTURE LTD.,28119.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,5553.290050788433,2760.3677755944664,1298.7675277685048,2797.437445729389,3320.3193047336536
SMART FITNESS ZONE,10384.0,10384.0,10384.0,10384.0,10384.0,20941.0,20275.5,19610.0,19610.0,26641.072649518494,29940.325111761573,27161.32825293252,16056.743682717904,18172.587925497326
SMART GLOBAL CONCEPTS,50882.0,86680.0,94382.0,71032.0,71032.0,71032.0,71032.0,71032.0,71032.0,83037.70906399575,86685.82289326855,96827.48844271898,63023.86917218345,65633.45361167216
SMART IMPORT & EXPORT,219827.0,219827.0,219827.0,219827.0,219827.0,219827.0,219827.0,219827.0,242124.0,267773.0906543232,251868.9758329069,248293.89225471683,225302.5852752464,225896.0069121566
SMART INDIA EXPORTS AND IMPORTS,702000.0,702000.0,702000.0,702000.0,702000.0,702000.0,702000.0,702000.0,702000.0,685082.1266584344,679461.326539472,687625.712626851,709443.6102672408,708313.0876876751
SMART LIGHT,2360.0,2360.0,2360.0,2360.0,2360.0,2360.0,2360.0,2360.0,2360.0,3228.514497987111,3406.513636966236,3789.671382532688,2046.2006353349425,2949.642654836178
SMART PROJECTS,946.0,946.0,946.0,946.0,946.0,946.0,946.0,946.0,946.0,813.1350083271973,64.69424884091131,0.0,886.3542361572618,1169.894589796546
SMART SYSTEMS,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,626.899601217825,608.2547011144925,1030.2682153921342,752.3779184931191,584.029397866223
SMART TOUCH COMMUNICATIONS,3186.0,3186.0,3186.0,3186.0,3186.0,3186.0,3186.0,3186.0,3186.0,3076.856544204289,4091.057342331624,3470.5019371558446,3742.6957140937448,3857.007544238353
SMART TRADINGS,222000.0,222000.0,222000.0,222000.0,222000.0,222000.0,211290.0,491958.0,814693.0,834165.5400235525,790457.713956566,780003.3972579266,198669.72204126263,194405.4030475578
SMART X TRADING,24432.0,24432.0,24432.0,109788.0,14580.0,14580.0,14580.0,14580.0,14580.0,22908.88780363568,21212.570820004563,18206.329466201365,11115.943255100632,12459.685567302397
SMARTINDIA EXPORTS & IMPORTS,190050.0,190050.0,190050.0,190050.0,190050.0,190050.0,190050.0,190050.0,190050.0,183881.51658516284,187030.27541552507,185757.613511932,185477.58938807916,193267.13337866147
SMARTUFF GLASS LLP,56078.0,56078.0,56078.0,28714.0,1350.0,1350.0,1350.0,1350.0,1350.0,7114.192436698126,0.0,10163.924621267244,7432.996061438811,2967.589199872338
SMBG TRADING P. LTD.,7008.0,7008.0,7008.0,7008.0,7008.0,7008.0,7008.0,7008.0,34281.0,30256.594015112496,32645.36573364737,37434.96452680137,0.0,9789.224657682935
SMILE ENTERPRISES,16890.0,16890.0,11960.0,11960.0,11960.0,11960.0,11960.0,11960.0,11960.0,6719.197362648905,7830.968070887728,7927.011150731821,12283.681103522074,8530.038275710307
SMITH AND SMITHS,701420.0,701420.0,701420.0,701420.0,701420.0,701420.0,701420.0,701420.0,701420.0,685082.1266584344,679461.326539472,687625.712626851,709443.6102672408,708313.0876876751
SMK INDUSTRIES,2090.0,2090.0,2090.0,2090.0,2090.0,2090.0,2090.0,2090.0,2090.0,1742.3206626847386,3036.176741301315,3636.379009708762,2031.058176056482,2808.2675730278715
SMR AUTO AGENCIES,61580.0,43310.0,64590.0,64590.0,64590.0,64590.0,64590.0,64590.0,64590.0,63245.49023771216,62115.07387699478,64727.14801811497,56007.79916040914,43679.108745954
SMR NATURALS,60338.0,60338.0,170840.0,10800.0,10800.0,18700.0,18700.0,18700.0,18700.0,36568.085134254536,31368.3131948635,30757.023598165484,16437.279191561625,14064.607541802689
SMS INTERNATIONAL,707840.0,707840.0,707840.0,707840.0,707840.0,707840.0,707840.0,707840.0,707840.0,730744.5275141506,714185.5500871983,718363.0145387097,699973.8704127765,704987.7511700444
SNEHA GLASSES (P) LTD.,131093.0,131093.0,131093.0,131093.0,131093.0,131093.0,131093.0,131093.0,131093.0,132540.91435827257,132831.40859495278,129768.62326471414,118431.50924258352,119699.67119295546
SNFP MARKETING,56280.0,56280.0,207818.0,106653.0,106653.0,106653.0,106653.0,106653.0,106653.0,101421.72910738538,98303.61433285382,91765.8329009749,100812.5544350678,104099.67325814115
SNOCAP ICE CREAMS (P) LTD.,3488.0,3488.0,3488.0,3650.0,3650.0,3650.0,3650.0,3650.0,3650.0,3394.6658727492904,3000.488422213588,3470.5019371558446,3230.084748297348,2389.7991462701466
SNOW BEE COLD STORE,47230.0,47230.0,47230.0,47230.0,47230.0,47230.0,47230.0,47230.0,47230.0,50480.18019093806,48020.04081095441,49773.10400132963,51513.19509383454,53396.88167206291
SNOWLITE LED,51660.0,51660.0,51660.0,51660.0,51660.0,46023.0,40386.0,13229.0,8790.0,10644.26166772889,19365.15837876976,17277.72766186681,49714.73185517418,55340.9132245105
SOBHA LTD.,144230.0,144230.0,144230.0,144230.0,144230.0,144230.0,144230.0,144230.0,144230.0,143896.0731769912,141125.03302526276,139093.3855242486,149397.1202075833,150217.0768461282
SOFT TURF,18600.0,18600.0,18600.0,18600.0,18600.0,18600.0,18600.0,18600.0,18600.0,19624.601689620293,18637.22021322896,18503.51647321554,17799.3037756494,19117.75530340569
SOFTLINE UPVS WINDOWS & DOORS,28781.0,28781.0,28781.0,28781.0,28781.0,28781.0,28781.0,28781.0,28781.0,24962.14266470296,26321.297513944213,25240.22918533592,27954.315845903475,29408.07567272894
SOHUM TRADING COMPANY,99990.0,99990.0,99990.0,99990.0,99990.0,99990.0,99990.0,99990.0,99990.0,98351.70256376732,94815.5189722788,96636.1366077183,105053.4306106579,104497.24305108225
SOILTECH INDIA P. LTD.,11875.0,11875.0,11875.0,11875.0,11875.0,11875.0,11875.0,11875.0,11875.0,10584.798146336572,10016.12418679404,8656.520519941812,12633.82769633364,11178.247882967116
SOLAHART,15597.0,15597.0,15597.0,15597.0,15597.0,15597.0,15597.0,15597.0,15597.0,16199.505214671835,15740.390402092831,15964.003044479645,14519.16551223211,13169.105785226566
SOLANGE CHEMICALS AND POLYMERS LLP,112122.0,112122.0,112122.0,112122.0,148744.0,92966.0,77383.0,61800.0,61800.0,67897.21604202082,78698.22079079191,72241.08125103451,137214.0369771897,146672.14070609782
SOLAR INTERNATIONAL,238500.0,238500.0,238500.0,238500.0,238500.0,238500.0,238500.0,238500.0,238500.0,247448.9281413654,247680.5800666666,244047.23288218584,235644.03367594385,237927.3509240877
SOLAR OFFSET PRINTERS (P) LTD.,27660.0,27660.0,27660.0,27660.0,27660.0,27660.0,27660.0,27660.0,27660.0,23872.387348257005,24598.70696844661,25660.89661444188,29019.057779994444,27257.5014196852
SOLAR PRODUCTS,220856.0,163000.0,218590.0,218590.0,218590.0,218590.0,218590.0,218590.0,218590.0,200636.0433893033,203890.4667736217,206519.32541911525,228792.1501207915,228899.16460341297
SOLE TRADING COMPANY,12970.0,12970.0,12970.0,12970.0,12970.0,12970.0,12970.0,12970.0,12970.0,10466.97081833554,10651.711533257389,9819.66021963209,17814.633901500958,17037.10594491125
SOLGEN ENERGY PRIVATE LIMITED,2880.0,2430.0,2430.0,2430.0,2430.0,2430.0,2430.0,2430.0,2430.0,3592.2215169199044,3715.859174335143,3840.376718611689,2212.230854414985,3113.278974207351
SOLIPMEX,3855.0,3855.0,3855.0,3855.0,3855.0,3855.0,3855.0,3855.0,3855.0,3269.844371931278,2741.9256490806583,2867.9494374750648,3641.048576588277,2985.9203253962332
SOLO PLYWOODS P. LTD.,27000.0,13818.0,13818.0,13818.0,13818.0,13818.0,13818.0,13818.0,13818.0,17161.48505386815,15741.229698892566,15619.2803254131,12801.861960065084,13303.233592826175
SOMANY CERAMICS LTD.,770000.0,49180.0,86331.0,123482.0,409505.0,19100.0,38142.0,18484.0,38779.0,33972.02753142256,37067.0035343722,27841.41030031885,413616.71518440207,415770.25520225824
SONASHI ELECTRONIC P. LTD.,10395.0,29575.0,106962.0,34389.0,30953.0,16214.0,16214.0,16214.0,16214.0,11991.485413291375,10452.99182545126,15144.705271535204,22045.65866050648,23366.20162750513
SONDAYS ENERGY,3048.0,3048.0,3048.0,3048.0,3048.0,3048.0,3048.0,3048.0,3048.0,3340.630435913801,3266.6989936312893,3470.5019371558446,3535.166653332417,4024.4099739885423
SONIA AUDIO AND LIGHTING,2318.0,2318.0,2318.0,2318.0,2318.0,2318.0,2318.0,2318.0,2318.0,2988.6900919391774,3406.513636966236,3789.671382532688,2046.2006353349425,2808.2675730278715
SONIA EXPORTS,25400.0,25400.0,25400.0,25400.0,25400.0,25400.0,25400.0,25400.0,25400.0,22466.711603577365,21526.98991801124,24131.595136551303,27578.984598775744,27188.295064319624
SONY AGENCIES,14920.0,14920.0,14920.0,14920.0,14920.0,14920.0,14920.0,14920.0,14920.0,15749.204971964004,15740.390402092831,17267.510339121567,17420.950902937446,17550.093375207623
SOOFI TRADERS,15940.0,15940.0,15940.0,15940.0,15940.0,15930.0,15930.0,15930.0,15930.0,15814.600095055066,15740.390402092831,15958.868007194367,14951.747512527276,15578.482034006505
SOORYA CASHEW FACTORY,677315.0,466530.0,113533.0,113533.0,113533.0,113533.0,113533.0,113533.0,113533.0,127556.88057320856,129477.22706794809,129407.25866721432,121672.08603329596,113174.4379302722
SOORYA ENTERPRISES,3444.0,3444.0,3153.0,2862.0,2862.0,2862.0,2862.0,2862.0,2862.0,2584.239852701314,2948.4625459358795,3470.5019371558446,2775.667120887083,1659.5779540010262
SOORYA FRAMETECH P. LTD.,110500.0,110500.0,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0,25000.0,21923.03333248664,17833.980926153134,25269.31875230302,28445.340546775144,35875.07730895083
SOORYA INTERNATIONAL,97228.0,77995.0,292203.0,32371.0,32371.0,32371.0,32371.0,32371.0,32371.0,35709.70225735917,32882.61790836847,28626.05186588841,23530.48121188092,28968.396006601513
SOORYA WOOD DESIGN,69506.0,62950.0,62950.0,62950.0,62950.0,62950.0,62950.0,62950.0,62950.0,67866.05541675678,63106.03585742565,58614.37137975346,66204.69621551596,65793.68148183066
SOPAN O AND M CO.  P. LTD.,9120.0,9120.0,9120.0,9120.0,9120.0,9120.0,9120.0,9120.0,9120.0,10839.337220248766,11741.832128670532,9564.692358384607,7098.040589158889,6903.302443786641
SOPMA IMPORTERS & EXPORTERS LTD.,76360.0,76360.0,76360.0,76360.0,76360.0,76360.0,76360.0,76360.0,76360.0,78164.33111076045,78623.0783268431,78377.97117499809,77191.29137925943,80256.81767248281
SOUGANDHIKA HOTEL & RESTAURANT,6940.0,6940.0,6980.0,7020.0,7060.0,8540.0,8540.0,8540.0,8540.0,7089.338847834151,8524.278798276908,6469.988639386604,8170.462507584016,8192.769826698699
SOUMYA TRADERS,228394.0,180810.0,170613.0,178930.0,170583.0,36900.0,4620.0,4620.0,4620.0,16575.907588531845,17952.975570055423,19469.66944782832,158368.1611958245,163495.40948140982
SOUQALARAB MANUFATURUR,23000.0,23000.0,23000.0,23000.0,23000.0,23000.0,23000.0,23000.0,23000.0,22522.4073591698,24927.0417295387,24736.580318305874,22247.465087096905,24741.04565538338
SOURIAU INDIA (P)  LTD.,1089.0,743.0,1649.0,11852.67,22056.33,32260.0,32260.0,32260.0,32260.0,40866.31069588987,39646.47836511664,43861.52357286471,15269.21096929186,19443.334988864604
SOUTH ANCHORS EXPORTS AND SERVICES P. LTD.,61730.0,61730.0,61730.0,61730.0,61730.0,61730.0,61730.0,61730.0,61730.0,78810.38566767226,80226.06020243221,77645.14459323476,55413.76470991864,58344.3897838844
SOUTH INDIA INDUSTRIES,81344.0,81344.0,81344.0,81344.0,81344.0,81344.0,81344.0,81344.0,81344.0,77096.41578578344,76746.04981898586,75594.86224274186,80532.54133529798,77337.05994715798
SOUTH INDIA PAPER MILLS LTD.,361961.0,361961.0,361961.0,361961.0,361961.0,361961.0,361961.0,361961.0,361961.0,343929.91825337906,345844.37249021395,339594.64251353126,364568.7438861979,368720.4288151979
SOUTH INDIA PLASTICS,9340.0,9340.0,9340.0,9340.0,9340.0,9340.0,9340.0,9340.0,9340.0,10912.258600070723,11741.832128670532,9564.692358384607,7098.040589158889,7050.858281087712
SOUTH INDIA TRADING COMPANY,18265.0,18265.0,18265.0,18265.0,27550.0,41200.0,54850.0,36280.0,26811.0,17191.480240865145,17488.109978855355,25546.417494875728,21694.805881858338,22088.680979044642
SOUTH INDIAN FEDERATION OF FISHERMAN SOCIETIES,83203.0,85224.0,49268.0,102655.0,105458.0,79244.0,21641.0,14997.5,8354.0,0.0,0.0,2380.5381482588127,132922.2580062009,138784.03187281277
SOUTH INDIAN FERTILISERS ,224.0,224.0,224.0,224.0,224.0,224.0,224.0,224.0,224.0,0.0,560.4680003640242,1027.0972569129665,79.34760383598041,584.029397866223
SOUTH INDIAN SAW MILLS,274640.0,274640.0,274640.0,274640.0,274640.0,274640.0,124165.0,124165.0,124165.0,141278.15871312446,130500.68429059268,129773.27369972446,295827.42917281645,304277.8576344028
SOUTH KERALA CASHEW EXPORTERS,1641563.0,4831617.0,3632750.75,2433884.5,1235018.25,36152.0,36152.0,36152.0,36152.0,23633.85402321001,10379.43774957303,4716.84586680762,1217659.6759598951,1211772.9174584139
SOUTHBOUND INDUSTRIES P. LTD.,6980.0,6980.0,6980.0,6980.0,6980.0,6980.0,6980.0,6980.0,6980.0,6352.415951125673,6642.776785109192,5391.002069383278,4639.54239434551,4804.340434461832
